prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,8192,32,2048,802.232
16,8192,32,4096,1374.85
16,8192,32,8192,2363.79
16,8192,32,16384,4540.39
16,8192,64,16,347.813
16,8192,64,32,349.562
16,8192,64,64,352.494
16,8192,64,128,418.682
16,8192,64,256,494.414
16,8192,64,512,636.609
16,8192,64,1024,886.951
16,8192,64,2048,1612.81
16,8192,64,4096,2976.22
16,8192,64,8192,5491.06
16,8192,64,16384,14896.2
16,8192,128,16,440.179
16,8192,128,32,443.112
16,8192,128,64,448.722
16,8192,128,128,582.471
16,8192,128,256,737.512
16,8192,128,512,1036.2
16,8192,128,1024,1686.81
16,8192,128,2048,4782.02
16,8192,128,4096,9178.17
16,8192,128,8192,18181.9
16,8192,128,16384,36111.1
16,16384,0,0,519.533
16,16384,1,16,518.942
16,16384,1,32,518.105
16,16384,1,64,518.302
16,16384,1,128,518.278
16,16384,1,256,518.884
16,16384,1,512,518.751
16,16384,1,1024,519.054
16,16384,1,2048,518.685
16,16384,1,4096,518.553
16,16384,1,8192,519.314
16,16384,1,16384,521.189
16,16384,2,16,518.273
16,16384,2,32,518.29
16,16384,2,64,518.576
16,16384,2,128,518.45
16,16384,2,256,518.565
16,16384,2,512,519.041
16,16384,2,1024,519.026
16,16384,2,2048,518.683
16,16384,2,4096,518.804
16,16384,2,8192,519.47
16,16384,2,16384,521.734
16,16384,4,16,518.833
16,16384,4,32,518.751
16,16384,4,64,518.588
16,16384,4,128,518.635
16,16384,4,256,522.076
16,16384,4,512,529.203
16,16384,4,1024,545.727
16,16384,4,2048,578.257
16,16384,4,4096,642.273
16,16384,4,8192,778.721
16,16384,4,16384,1043.72
16,16384,8,16,518.467
16,16384,8,32,518.9
16,16384,8,64,519.074
16,16384,8,128,525.758
16,16384,8,256,533.443
16,16384,8,512,548.381
16,16384,8,1024,579.879
16,16384,8,2048,643.147
16,16384,8,4096,771.874
16,16384,8,8192,1032.89
16,16384,8,16384,1549.07
16,16384,16,16,527.714
16,16384,16,32,528.464
16,16384,16,64,528.406
16,16384,16,128,542.764
16,16384,16,256,558.911
16,16384,16,512,590.046
16,16384,16,1024,652.404
16,16384,16,2048,778.684
16,16384,16,4096,1036.37
16,16384,16,8192,1550.47
16,16384,16,16384,2585.54
16,16384,32,16,552.356
16,16384,32,32,553.038
16,16384,32,64,552.84
16,16384,32,128,585.53
16,16384,32,256,621.097
16,16384,32,512,690.059
16,16384,32,1024,831.383
16,16384,32,2048,1070.3
16,16384,32,4096,1665.04
16,16384,32,8192,2727.4
16,16384,32,16384,4682.17
16,16384,64,16,596.686
16,16384,64,32,597.343
16,16384,64,64,600.746
16,16384,64,128,666.72
16,16384,64,256,743.303
16,16384,64,512,888.448
16,16384,64,1024,1172.01
16,16384,64,2048,1835.31
16,16384,64,4096,3530.27
16,16384,64,8192,6438.15
16,16384,64,16384,14147.9
16,16384,128,16,688.816
16,16384,128,32,691.248
16,16384,128,64,696.945
16,16384,128,128,834.182
16,16384,128,256,1000.75
16,16384,128,512,1307.55
16,16384,128,1024,1997.1
16,16384,128,2048,5137.2
16,16384,128,4096,9543.38
16,16384,128,8192,18290
16,16384,128,16384,36251.1
32,0,0,0,9.66367
32,0,1,16,9.802
32,0,1,32,9.73833
32,0,1,64,9.80267
32,0,1,128,12.831
32,0,1,256,16.7247
32,0,1,512,24.4687
32,0,1,1024,40.383
32,0,1,2048,72.5193
32,0,1,4096,136.643
32,0,1,8192,264.729
32,0,1,16384,519.858
32,0,2,16,9.81367
32,0,2,32,9.802
32,0,2,64,9.81333
32,0,2,128,12.9387
32,0,2,256,16.9057
32,0,2,512,24.905
32,0,2,1024,40.8083
32,0,2,2048,72.9673
32,0,2,4096,137.486
32,0,2,8192,265.54
32,0,2,16384,521.387
32,0,4,16,15.0283
32,0,4,32,15.157
32,0,4,64,15.2417
32,0,4,128,21.5453
32,0,4,256,29.4077
32,0,4,512,42.099
32,0,4,1024,57.928
32,0,4,2048,89.1903
32,0,4,4096,151.811
32,0,4,8192,276.117
32,0,4,16384,525.913
32,0,8,16,20.3937
32,0,8,32,20.564
32,0,8,64,20.6923
32,0,8,128,30.729
32,0,8,256,42.5477
32,0,8,512,58.4823
32,0,8,1024,89.6907
32,0,8,2048,152.527
32,0,8,4096,278.505
32,0,8,8192,532.791
32,0,8,16384,1044.2
32,0,16,16,30.9637
32,0,16,32,31.209
32,0,16,64,31.721
32,0,16,128,48.9793
32,0,16,256,66.782
32,0,16,512,97.958
32,0,16,1024,160.666
32,0,16,2048,287.221
32,0,16,4096,538.022
32,0,16,8192,1052.75
32,0,16,16384,2077.19
32,0,32,16,52.18
32,0,32,32,52.8407
32,0,32,64,53.9087
32,0,32,128,83.0797
32,0,32,256,115.687
32,0,32,512,178.225
32,0,32,1024,304.546
32,0,32,2048,555.84
32,0,32,4096,1058.33
32,0,32,8192,2089.95
32,0,32,16384,4129.17
32,0,64,16,93.4913
32,0,64,32,94.2597
32,0,64,64,96.5207
32,0,64,128,157.991
32,0,64,256,230.855
32,0,64,512,365.978
32,0,64,1024,634.04
32,0,64,2048,1171.05
32,0,64,4096,2350.06
32,0,64,8192,4723.97
32,0,64,16384,11288.8
32,0,128,16,174.346
32,0,128,32,175.967
32,0,128,64,179.946
32,0,128,128,307.817
32,0,128,256,470.195
32,0,128,512,773.897
32,0,128,1024,1428.91
32,0,128,2048,4520.49
32,0,128,4096,9043.73
32,0,128,8192,18009.4
32,0,128,16384,36038.5
32,16,0,0,9.781
32,16,1,16,9.813
32,16,1,32,9.834
32,16,1,64,9.96233
32,16,1,128,12.8313
32,16,1,256,16.7137
32,16,1,512,24.4997
32,16,1,1024,40.3813
32,16,1,2048,72.4333
32,16,1,4096,136.728
32,16,1,8192,264.821
32,16,1,16384,520.026
32,16,2,16,9.86633
32,16,2,32,9.95167
32,16,2,64,10.0473
32,16,2,128,12.9487
32,16,2,256,16.9373
32,16,2,512,24.926
32,16,2,1024,40.7027
32,16,2,2048,72.8383
32,16,2,4096,137.594
32,16,2,8192,265.597
32,16,2,16384,521.201
32,16,4,16,15.189
32,16,4,32,15.2527
32,16,4,64,15.4657
32,16,4,128,21.503
32,16,4,256,29.3537
32,16,4,512,42.2833
32,16,4,1024,58.226
32,16,4,2048,89.2067
32,16,4,4096,151.687
32,16,4,8192,275.933
32,16,4,16384,527.276
32,16,8,16,20.3727
32,16,8,32,20.6717
32,16,8,64,21.0017
32,16,8,128,30.8043
32,16,8,256,42.4407
32,16,8,512,58.674
32,16,8,1024,89.7447
32,16,8,2048,152.429
32,16,8,4096,278.771
32,16,8,8192,534.315
32,16,8,16384,1044.57
32,16,16,16,30.9963
32,16,16,32,31.3483
32,16,16,64,32.02
32,16,16,128,48.798
32,16,16,256,66.867
32,16,16,512,97.9683
32,16,16,1024,160.945
32,16,16,2048,287.863
32,16,16,4096,538.521
32,16,16,8192,1051.95
32,16,16,16384,2072.92
32,16,32,16,52.2327
32,16,32,32,52.7447
32,16,32,64,54.0243
32,16,32,128,83.2623
32,16,32,256,116.978
32,16,32,512,178.447
32,16,32,1024,304.365
32,16,32,2048,555.824
32,16,32,4096,1058.87
32,16,32,8192,2091.46
32,16,32,16384,4133.43
32,16,64,16,93.491
32,16,64,32,94.4087
32,16,64,64,96.3503
32,16,64,128,158.622
32,16,64,256,229.149
32,16,64,512,366.576
32,16,64,1024,634.006
32,16,64,2048,1170.99
32,16,64,4096,2343.31
32,16,64,8192,4711.33
32,16,64,16384,11739.9
32,16,128,16,174.443
32,16,128,32,175.796
32,16,128,64,180.254
32,16,128,128,308.499
32,16,128,256,470.43
32,16,128,512,780.177
32,16,128,1024,1427.88
32,16,128,2048,4525.36
32,16,128,4096,9046.3
32,16,128,8192,18044.7
32,16,128,16384,36010.3
32,32,0,0,9.791
32,32,1,16,9.835
32,32,1,32,9.856
32,32,1,64,9.877
32,32,1,128,12.8213
32,32,1,256,16.714
32,32,1,512,24.5113
32,32,1,1024,40.3393
32,32,1,2048,72.4123
32,32,1,4096,136.668
32,32,1,8192,264.836
32,32,1,16384,520.182
32,32,2,16,9.93033
32,32,2,32,9.96333
32,32,2,64,10.0477
32,32,2,128,12.9167
32,32,2,256,16.9173
32,32,2,512,24.937
32,32,2,1024,40.692
32,32,2,2048,72.86
32,32,2,4096,137.55
32,32,2,8192,265.445
32,32,2,16384,521.235
32,32,4,16,15.2317
32,32,4,32,15.242
32,32,4,64,15.4653
32,32,4,128,21.5887
32,32,4,256,29.396
32,32,4,512,42.1953
32,32,4,1024,58.2897
32,32,4,2048,89.382
32,32,4,4096,152.077
32,32,4,8192,276.712
32,32,4,16384,527.149
32,32,8,16,20.4897
32,32,8,32,20.6607
32,32,8,64,21.0547
32,32,8,128,30.7613
32,32,8,256,42.569
32,32,8,512,58.5893
32,32,8,1024,89.9373
32,32,8,2048,152.526
32,32,8,4096,278.717
32,32,8,8192,532.856
32,32,8,16384,1044.26
32,32,16,16,31.0173
32,32,16,32,31.337
32,32,16,64,32.041
32,32,16,128,48.969
32,32,16,256,66.8773
32,32,16,512,97.9053
32,32,16,1024,161.07
32,32,16,2048,287.584
32,32,16,4096,538.244
32,32,16,8192,1053.18
32,32,16,16384,2073.92
32,32,32,16,52.159
32,32,32,32,52.9587
32,32,32,64,54.0037
32,32,32,128,83.304
32,32,32,256,115.858
32,32,32,512,178.991
32,32,32,1024,304.483
32,32,32,2048,556.083
32,32,32,4096,1058.93
32,32,32,8192,2090.4
32,32,32,16384,4130.41
32,32,64,16,93.5243
32,32,64,32,94.537
32,32,64,64,96.6057
32,32,64,128,158.632
32,32,64,256,230.599
32,32,64,512,366.096
32,32,64,1024,633.419
32,32,64,2048,1171.23
32,32,64,4096,2360.01
32,32,64,8192,4801.18
32,32,64,16384,10376.3
32,32,128,16,174.591
32,32,128,32,175.84
32,32,128,64,179.655
32,32,128,128,309.461
32,32,128,256,469.832
32,32,128,512,773.937
32,32,128,1024,1430.79
32,32,128,2048,4515.16
32,32,128,4096,9034.84
32,32,128,8192,18040.4
32,32,128,16384,36005.4
32,64,0,0,9.93067
32,64,1,16,9.84433
32,64,1,32,9.90933
32,64,1,64,10.0473
32,64,1,128,12.8317
32,64,1,256,16.8853
32,64,1,512,24.5427
32,64,1,1024,40.436
32,64,1,2048,72.4763
32,64,1,4096,136.634
32,64,1,8192,264.76
32,64,1,16384,519.73
32,64,2,16,9.94133
32,64,2,32,10.1013
32,64,2,64,10.1113
32,64,2,128,12.9483
32,64,2,256,16.9263
32,64,2,512,24.9483
32,64,2,1024,40.894
32,64,2,2048,72.9997
32,64,2,4096,137.658
32,64,2,8192,265.502
32,64,2,16384,520.927
32,64,4,16,15.231
32,64,4,32,15.4027
32,64,4,64,15.6473
32,64,4,128,21.5457
32,64,4,256,29.4607
32,64,4,512,42.504
32,64,4,1024,58.6537
32,64,4,2048,89.6273
32,64,4,4096,151.778
32,64,4,8192,277.363
32,64,4,16384,526.391
32,64,8,16,20.5537
32,64,8,32,20.7023
32,64,8,64,21.141
32,64,8,128,30.7723
32,64,8,256,42.686
32,64,8,512,58.6963
32,64,8,1024,90.012
32,64,8,2048,152.58
32,64,8,4096,278.633
32,64,8,8192,531.383
32,64,8,16384,1046.67
32,64,16,16,31.0703
32,64,16,32,31.3807
32,64,16,64,32.1477
32,64,16,128,49.0113
32,64,16,256,67.1107
32,64,16,512,98.3293
32,64,16,1024,161.018
32,64,16,2048,287.211
32,64,16,4096,538.886
32,64,16,8192,1053.64
32,64,16,16384,2072.42
32,64,32,16,52.106
32,64,32,32,52.894
32,64,32,64,54.0143
32,64,32,128,83.6883
32,64,32,256,116.457
32,64,32,512,178.268
32,64,32,1024,304.952
32,64,32,2048,555.644
32,64,32,4096,1059.31
32,64,32,8192,2090.46
32,64,32,16384,4127.64
32,64,64,16,93.6617
32,64,64,32,94.5157
32,64,64,64,96.6167
32,64,64,128,158.696
32,64,64,256,230.289
32,64,64,512,365.701
32,64,64,1024,633.656
32,64,64,2048,1173.42
32,64,64,4096,2343.55
32,64,64,8192,4721.61
32,64,64,16384,11075
32,64,128,16,174.516
32,64,128,32,176.212
32,64,128,64,180.159
32,64,128,128,309.15
32,64,128,256,469.652
32,64,128,512,778.6
32,64,128,1024,1429.44
32,64,128,2048,4527.36
32,64,128,4096,9039.97
32,64,128,8192,18053
32,64,128,16384,36025.5
32,128,0,0,13.6307
32,128,1,16,13.013
32,128,1,32,13.001
32,128,1,64,13.056
32,128,1,128,13.4923
32,128,1,256,16.767
32,128,1,512,24.543
32,128,1,1024,40.413
32,128,1,2048,72.4333
32,128,1,4096,136.611
32,128,1,8192,264.917
32,128,1,16384,519.931
32,128,2,16,13.0013
32,128,2,32,13.0873
32,128,2,64,13.0867
32,128,2,128,13.6633
32,128,2,256,16.9913
32,128,2,512,24.9693
32,128,2,1024,40.8087
32,128,2,2048,72.8917
32,128,2,4096,137.594
32,128,2,8192,265.586
32,128,2,16384,521.045
32,128,4,16,19.199
32,128,4,32,19.2737
32,128,4,64,19.5727
32,128,4,128,23.0177
32,128,4,256,29.7057
32,128,4,512,45.267
32,128,4,1024,70.2257
32,128,4,2048,101.4
32,128,4,4096,163.576
32,128,4,8192,287.838
32,128,4,16384,539.733
32,128,8,16,24.4357
32,128,8,32,24.6393
32,128,8,64,25.161
32,128,8,128,32.1373
32,128,8,256,42.7173
32,128,8,512,65.9167
32,128,8,1024,97.339
32,128,8,2048,159.81
32,128,8,4096,287.167
32,128,8,8192,541.897
32,128,8,16384,1048.9
32,128,16,16,34.7933
32,128,16,32,35.07
32,128,16,64,35.764
32,128,16,128,50.3657
32,128,16,256,68.434
32,128,16,512,105.873
32,128,16,1024,168.462
32,128,16,2048,294.528
32,128,16,4096,546.651
32,128,16,8192,1057.48
32,128,16,16384,2075.31
32,128,32,16,55.155
32,128,32,32,55.7743
32,128,32,64,56.7237
32,128,32,128,86.0553
32,128,32,256,118.802
32,128,32,512,182.776
32,128,32,1024,310.075
32,128,32,2048,560.837
32,128,32,4096,1063.68
32,128,32,8192,2093.55
32,128,32,16384,4128.09
32,128,64,16,93.6623
32,128,64,32,94.889
32,128,64,64,97.7263
32,128,64,128,160.69
32,128,64,256,235.708
32,128,64,512,370.17
32,128,64,1024,637.644
32,128,64,2048,1172.06
32,128,64,4096,2348.3
32,128,64,8192,4811.57
32,128,64,16384,13559.2
32,128,128,16,175.095
32,128,128,32,177.14
32,128,128,64,182.111
32,128,128,128,309.652
32,128,128,256,473.374
32,128,128,512,783.971
32,128,128,1024,1434.51
32,128,128,2048,4517.04
32,128,128,4096,9037.59
32,128,128,8192,18036.8
32,128,128,16384,36024.4
32,256,0,0,17.473
32,256,1,16,16.8953
32,256,1,32,16.884
32,256,1,64,16.927
32,256,1,128,16.9597
32,256,1,256,17.4713
32,256,1,512,24.5857
32,256,1,1024,40.4033
32,256,1,2048,72.5507
32,256,1,4096,136.591
32,256,1,8192,264.798
32,256,1,16384,520.006
32,256,2,16,16.895
32,256,2,32,16.9913
32,256,2,64,16.9917
32,256,2,128,17.0333
32,256,2,256,17.5563
32,256,2,512,25.0123
32,256,2,1024,40.852
32,256,2,2048,72.9137
32,256,2,4096,137.613
32,256,2,8192,265.609
32,256,2,16384,521.298
32,256,4,16,23.0597
32,256,4,32,23.1347
32,256,4,64,23.3817
32,256,4,128,27.1243
32,256,4,256,31.0277
32,256,4,512,45.3097
32,256,4,1024,76.3157
32,256,4,2048,112.378
32,256,4,4096,174.358
32,256,4,8192,300.625
32,256,4,16384,549.342
32,256,8,16,28.3713
32,256,8,32,28.532
32,256,8,64,28.8947
32,256,8,128,36.2753
32,256,8,256,44.052
32,256,8,512,66.246
32,256,8,1024,104.582
32,256,8,2048,167.726
32,256,8,4096,294.184
32,256,8,8192,548.547
32,256,8,16384,1052.1
32,256,16,16,38.868
32,256,16,32,39.1027
32,256,16,64,39.8697
32,256,16,128,54.163
32,256,16,256,70.1193
32,256,16,512,106.995
32,256,16,1024,176.178
32,256,16,2048,302.783
32,256,16,4096,553.126
32,256,16,8192,1059.53
32,256,16,16384,2080.98
32,256,32,16,59.635
32,256,32,32,60.2223
32,256,32,64,61.246
32,256,32,128,89.384
32,256,32,256,121.512
32,256,32,512,185.595
32,256,32,1024,314.615
32,256,32,2048,566.537
32,256,32,4096,1068.62
32,256,32,8192,2099.38
32,256,32,16384,4129.96
32,256,64,16,99.9457
32,256,64,32,100.948
32,256,64,64,103.027
32,256,64,128,161.619
32,256,64,256,239.601
32,256,64,512,375.665
32,256,64,1024,642.358
32,256,64,2048,1174.71
32,256,64,4096,2341.27
32,256,64,8192,4692.32
32,256,64,16384,11347.9
32,256,128,16,178.836
32,256,128,32,181.034
32,256,128,64,185.812
32,256,128,128,314.281
32,256,128,256,470.813
32,256,128,512,794.919
32,256,128,1024,1439.47
32,256,128,2048,4529.03
32,256,128,4096,9038.27
32,256,128,8192,18057.8
32,256,128,16384,36039.5
32,512,0,0,25.087
32,512,1,16,24.6817
32,512,1,32,24.6713
32,512,1,64,24.703
32,512,1,128,24.8307
32,512,1,256,25.077
32,512,1,512,25.2047
32,512,1,1024,40.6707
32,512,1,2048,72.5933
32,512,1,4096,136.857
32,512,1,8192,264.952
32,512,1,16384,520.028
32,512,2,16,24.6827
32,512,2,32,24.756
32,512,2,64,24.7333
32,512,2,128,24.831
32,512,2,256,24.9267
32,512,2,512,25.4487
32,512,2,1024,41.0007
32,512,2,2048,73.2447
32,512,2,4096,137.977
32,512,2,8192,265.618
32,512,2,16384,521.398
32,512,4,16,30.9317
32,512,4,32,31.038
32,512,4,64,31.3153
32,512,4,128,34.9743
32,512,4,256,39.0703
32,512,4,512,46.621
32,512,4,1024,77.0733
32,512,4,2048,134.632
32,512,4,4096,197.148
32,512,4,8192,322.352
32,512,4,16384,571.907
32,512,8,16,36.18
32,512,8,32,36.35
32,512,8,64,36.8947
32,512,8,128,44.0407
32,512,8,256,51.9543
32,512,8,512,67.1757
32,512,8,1024,112.752
32,512,8,2048,182.808
32,512,8,4096,309.991
32,512,8,8192,565.324
32,512,8,16384,1071.95
32,512,16,16,46.7927
32,512,16,32,47.1233
32,512,16,64,47.7843
32,512,16,128,61.9933
32,512,16,256,77.7677
32,512,16,512,108.582
32,512,16,1024,184.174
32,512,16,2048,317.801
32,512,16,4096,569.257
32,512,16,8192,1073.45
32,512,16,16384,2089.62
32,512,32,16,67.8703
32,512,32,32,68.425
32,512,32,64,69.4167
32,512,32,128,97.7887
32,512,32,256,128.625
32,512,32,512,191.035
32,512,32,1024,322.39
32,512,32,2048,575.071
32,512,32,4096,1078.46
32,512,32,8192,2107.46
32,512,32,16384,4142.65
32,512,64,16,109
32,512,64,32,110.217
32,512,64,64,112.094
32,512,64,128,170.205
32,512,64,256,239.697
32,512,64,512,384.57
32,512,64,1024,651.171
32,512,64,2048,1183.01
32,512,64,4096,2338.84
32,512,64,8192,4753.6
32,512,64,16384,11346.4
32,512,128,16,187.977
32,512,128,32,190.217
32,512,128,64,195.955
32,512,128,128,316.702
32,512,128,256,480.959
32,512,128,512,796.573
32,512,128,1024,1448.25
32,512,128,2048,4526.19
32,512,128,4096,9046.66
32,512,128,8192,18066.2
32,512,128,16384,36035.2
32,1024,0,0,41.0433
32,1024,1,16,40.4043
32,1024,1,32,40.4243
32,1024,1,64,40.4373
32,1024,1,128,40.478
32,1024,1,256,40.563
32,1024,1,512,40.702
32,1024,1,1024,41.4057
32,1024,1,2048,72.797
32,1024,1,4096,137.378
32,1024,1,8192,265.022
32,1024,1,16384,520.336
32,1024,2,16,40.3923
32,1024,2,32,40.4357
32,1024,2,64,40.435
32,1024,2,128,40.841
32,1024,2,256,40.99
32,1024,2,512,41.1057
32,1024,2,1024,41.6307
32,1024,2,2048,73.661
32,1024,2,4096,137.925
32,1024,2,8192,265.939
32,1024,2,16384,521.313
32,1024,4,16,46.568
32,1024,4,32,46.6433
32,1024,4,64,46.9
32,1024,4,128,50.4077
32,1024,4,256,54.3767
32,1024,4,512,62.2467
32,1024,4,1024,78.3427
32,1024,4,2048,140.302
32,1024,4,4096,243.828
32,1024,4,8192,368.325
32,1024,4,16384,619.432
32,1024,8,16,51.645
32,1024,8,32,51.923
32,1024,8,64,52.2637
32,1024,8,128,59.4747
32,1024,8,256,67.5483
32,1024,8,512,82.972
32,1024,8,1024,114.341
32,1024,8,2048,206.262
32,1024,8,4096,341
32,1024,8,8192,596.415
32,1024,8,16384,1100.98
32,1024,16,16,62.4823
32,1024,16,32,62.675
32,1024,16,64,63.3473
32,1024,16,128,77.7033
32,1024,16,256,93.4803
32,1024,16,512,123.973
32,1024,16,1024,186.403
32,1024,16,2048,340.778
32,1024,16,4096,600.036
32,1024,16,8192,1103.9
32,1024,16,16384,2111.88
32,1024,32,16,83.7403
32,1024,32,32,84.723
32,1024,32,64,86.0557
32,1024,32,128,113.905
32,1024,32,256,144.805
32,1024,32,512,205.722
32,1024,32,1024,331.735
32,1024,32,2048,590.856
32,1024,32,4096,1094.56
32,1024,32,8192,2124.81
32,1024,32,16384,4159.39
32,1024,64,16,125.406
32,1024,64,32,126.887
32,1024,64,64,129.961
32,1024,64,128,188.978
32,1024,64,256,259.356
32,1024,64,512,385.605
32,1024,64,1024,670.134
32,1024,64,2048,1201.65
32,1024,64,4096,2354.5
32,1024,64,8192,4670.74
32,1024,64,16384,9716.17
32,1024,128,16,207.212
32,1024,128,32,209.694
32,1024,128,64,214.205
32,1024,128,128,335.219
32,1024,128,256,485.193
32,1024,128,512,806.493
32,1024,128,1024,1457.6
32,1024,128,2048,4543.03
32,1024,128,4096,9064.24
32,1024,128,8192,18054.9
32,1024,128,16384,36064.9
32,2048,0,0,72.9667
32,2048,1,16,72.3713
32,2048,1,32,72.3277
32,2048,1,64,72.306
32,2048,1,128,72.3073
32,2048,1,256,72.444
32,2048,1,512,72.4353
32,2048,1,1024,72.6047
32,2048,1,2048,73.2867
32,2048,1,4096,137.445
32,2048,1,8192,265.352
32,2048,1,16384,520.66
32,2048,2,16,72.2527
32,2048,2,32,72.2617
32,2048,2,64,72.2093
32,2048,2,128,72.5823
32,2048,2,256,72.6487
32,2048,2,512,72.8603
32,2048,2,1024,72.935
32,2048,2,2048,74.0663
32,2048,2,4096,138.232
32,2048,2,8192,266.088
32,2048,2,16384,521.534
32,2048,4,16,77.7333
32,2048,4,32,77.873
32,2048,4,64,78.2143
32,2048,4,128,81.3497
32,2048,4,256,85.328
32,2048,4,512,93.1577
32,2048,4,1024,109.295
32,2048,4,2048,141.923
32,2048,4,4096,266.611
32,2048,4,8192,461.621
32,2048,4,16384,711.636
32,2048,8,16,82.7477
32,2048,8,32,82.898
32,2048,8,64,83.217
32,2048,8,128,90.459
32,2048,8,256,98.3957
32,2048,8,512,114.074
32,2048,8,1024,145.263
32,2048,8,2048,208.619
32,2048,8,4096,394.339
32,2048,8,8192,657.193
32,2048,8,16384,1165.7
32,2048,16,16,93.4787
32,2048,16,32,93.8197
32,2048,16,64,94.491
32,2048,16,128,108.465
32,2048,16,256,124.538
32,2048,16,512,155.525
32,2048,16,1024,217.239
32,2048,16,2048,343.219
32,2048,16,4096,653.176
32,2048,16,8192,1169.37
32,2048,16,16384,2177.12
32,2048,32,16,118.77
32,2048,32,32,119.186
32,2048,32,64,120.103
32,2048,32,128,148.102
32,2048,32,256,176.998
32,2048,32,512,237.901
32,2048,32,1024,361.644
32,2048,32,2048,613.735
32,2048,32,4096,1128.8
32,2048,32,8192,2159.71
32,2048,32,16384,4192.82
32,2048,64,16,161.16
32,2048,64,32,162.428
32,2048,64,64,165.021
32,2048,64,128,225.085
32,2048,64,256,292.795
32,2048,64,512,429.947
32,2048,64,1024,669.4
32,2048,64,2048,1286.43
32,2048,64,4096,2409.84
32,2048,64,8192,4795.4
32,2048,64,16384,11050.3
32,2048,128,16,243.668
32,2048,128,32,246.068
32,2048,128,64,251.347
32,2048,128,128,373.224
32,2048,128,256,523.049
32,2048,128,512,813.736
32,2048,128,1024,1462.13
32,2048,128,2048,4552.67
32,2048,128,4096,9072.7
32,2048,128,8192,18044
32,2048,128,16384,36060.1
32,4096,0,0,136.694
32,4096,1,16,136.011
32,4096,1,32,136.075
32,4096,1,64,135.862
32,4096,1,128,135.968
32,4096,1,256,136.171
32,4096,1,512,136.224
32,4096,1,1024,136.203
32,4096,1,2048,136.246
32,4096,1,4096,137.782
32,4096,1,8192,265.175
32,4096,1,16384,520.514
32,4096,2,16,135.853
32,4096,2,32,135.873
32,4096,2,64,135.914
32,4096,2,128,136.259
32,4096,2,256,136.398
32,4096,2,512,136.442
32,4096,2,1024,136.58
32,4096,2,2048,136.826
32,4096,2,4096,137.881
32,4096,2,8192,265.765
32,4096,2,16384,521.803
32,4096,4,16,140.1
32,4096,4,32,140.112
32,4096,4,64,140.099
32,4096,4,128,143.821
32,4096,4,256,148.067
32,4096,4,512,155.31
32,4096,4,1024,171.47
32,4096,4,2048,203.906
32,4096,4,4096,268.844
32,4096,4,8192,519.584
32,4096,4,16384,900.682
32,4096,8,16,144.795
32,4096,8,32,144.997
32,4096,8,64,145.52
