layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,36.0,64,24,1,52.7573
attention,16,36.0,64,36,1,53.2067
attention,16,36.0,64,54,1,54.1867
attention,16,36.0,64,81,1,55.3393
attention,16,36.0,64,122,1,57.3543
attention,16,36.0,64,182,1,85.4077
attention,16,36.0,64,273,1,115.019
attention,16,36.0,64,410,1,144.865
attention,16,36.0,64,615,1,179.265
attention,16,36.0,64,923,1,263.67
attention,16,36.0,64,1384,1,358.381
attention,16,36.0,64,2076,1,529.207
attention,16,36.0,64,3114,1,835.278
attention,16,36.0,64,4671,1,1385.31
attention,16,36.0,64,7006,1,2092.13
attention,16,36.0,64,10509,1,3130.61
attention,16,36.0,64,15764,1,4720.64
attention,16,36.0,64,16384,1,4885.58
attention,16,36.0,128,16,1,95.4027
attention,16,36.0,128,24,1,95.627
attention,16,36.0,128,36,1,96.8
attention,16,36.0,128,54,1,98.4217
attention,16,36.0,128,81,1,102.091
attention,16,36.0,128,122,1,109.376
attention,16,36.0,128,182,1,166.177
attention,16,36.0,128,273,1,231.286
attention,16,36.0,128,410,1,299.628
attention,16,36.0,128,615,1,381.868
attention,16,36.0,128,923,1,569.73
attention,16,36.0,128,1384,1,782.872
attention,16,36.0,128,2076,1,1294.37
attention,16,36.0,128,3114,1,2907.23
attention,16,36.0,128,4671,1,4628.83
attention,16,36.0,128,7006,1,6966.61
attention,16,36.0,128,10509,1,11516.6
attention,16,36.0,128,15764,1,16789.2
attention,16,36.0,128,16384,1,21000.4
attention,16,54.0,0,0,1,8.46933
attention,16,54.0,1,16,1,8.33033
attention,16,54.0,1,24,1,8.203
attention,16,54.0,1,36,1,8.30933
attention,16,54.0,1,54,1,8.29867
attention,16,54.0,1,81,1,8.53333
attention,16,54.0,1,122,1,8.45833
attention,16,54.0,1,182,1,10.2613
attention,16,54.0,1,273,1,12.8117
attention,16,54.0,1,410,1,15.2107
attention,16,54.0,1,615,1,18.048
attention,16,54.0,1,923,1,25.5257
attention,16,54.0,1,1384,1,33.7603
attention,16,54.0,1,2076,1,48.8863
attention,16,54.0,1,3114,1,69.8237
attention,16,54.0,1,4671,1,101.238
attention,16,54.0,1,7006,1,147.82
attention,16,54.0,1,10509,1,219.35
